timestamp_utc,run_name,host,platform,python,torch,cuda_available,gpu_name,device,train_dataset,train_data_dir,val_dataset,val_data_dir,model,batch_size,precision,num_workers,train_dataset_size,train_samples_measured,train_samples_total_with_warmup,val_dataset_size,warmup_iterations,iterations,avg_iter_s,median_iter_s,p90_iter_s,images_per_s,avg_loss,peak_gpu_mem_mb,gpu_util_mean_pct,gpu_util_max_pct,gpu_util_p90_pct,gpu_mem_util_mean_pct,gpu_mem_util_max_pct,gpu_mem_util_p90_pct,gpu_temp_mean_c,total_cpu_time_us,total_cuda_time_us,total_flops,achieved_tflops,params_count,params_size_mb_fp32,approx_step_bytes,approx_operational_intensity_flops_per_byte,val_loss,val_top1_acc,val_top5_acc,val_samples,val_batches,val_max_batches,fallback_used,fallback_reason,wall_clock_run_s
2026-03-24T00:20:41.708952+00:00,baseline_quickcheck_real_all,Himanshus-MacBook-Air,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.0,2.11.0,False,cpu-only,cpu,imagefolder,imagenet_subset/train,real,imagenet_subset/val,resnet50,32,fp32,2,10,64,96,0,1,2,0.4313507915067021,0.4313507915067021,0.4249452499789186,74.18555994350784,7.283512786671054e-06,0.0,nan,nan,nan,nan,nan,nan,nan,5498335.061000038,0.0,245301903360.0,0.28434154774952886,23917832,91.23928833007812,306281568,400.4516252182697,nan,nan,nan,0.0,0.0,2,True,train_classes=200 did not match val_classes=None; validation disabled for this run,4.302608
2026-03-24T00:20:50.939099+00:00,baseline_quickcheck_real_all,Himanshus-MacBook-Air,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.0,2.11.0,False,cpu-only,cpu,imagefolder,imagenet_subset/train,real,imagenet_subset/val,resnet50,128,fp32,2,10,256,384,0,1,2,0.4239167914784048,0.4239167914784048,0.4213363329763524,301.94604831198484,4.333194738137536e-06,0.0,nan,nan,nan,nan,nan,nan,nan,5305764.820999986,0.0,245301903360.0,0.289327892042814,23917832,91.23928833007812,364084320,336.87512738807317,nan,nan,nan,0.0,0.0,2,True,train_classes=200 did not match val_classes=None; validation disabled for this run,4.182329
2026-03-24T00:21:02.151708+00:00,baseline_quickcheck_real_all,Himanshus-MacBook-Air,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.0,2.11.0,False,cpu-only,cpu,imagefolder,imagenet_subset/train,real,imagenet_subset/val,vit_b_16,32,fp32,2,10,64,96,0,1,2,1.0382740419881884,1.0382740419881884,1.0300844999728724,30.820379500890997,0.027876580483280122,0.0,nan,nan,nan,nan,nan,nan,nan,8992299.159999963,0.0,3018860352000.0,1.4537878392005215,85952456,327.8825988769531,1050697056,1436.5988439583102,nan,nan,nan,0.0,0.0,2,True,train_classes=200 did not match val_classes=None; validation disabled for this run,6.192793
2026-03-24T00:21:13.607163+00:00,baseline_quickcheck_real_all,Himanshus-MacBook-Air,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.0,2.11.0,False,cpu-only,cpu,imagefolder,imagenet_subset/train,real,imagenet_subset/val,vit_b_16,128,fp32,2,10,256,384,0,1,2,1.1489218545029871,1.1489218545029871,1.072919458965771,111.40879555761572,0.021376504912041128,0.0,nan,nan,nan,nan,nan,nan,nan,9311882.71299993,0.0,3018860352000.0,1.3137796709881242,85952456,327.8825988769531,1108499808,1361.6873589932097,nan,nan,nan,0.0,0.0,2,True,train_classes=200 did not match val_classes=None; validation disabled for this run,6.424534
2026-03-24T00:21:28.815879+00:00,baseline_quickcheck_real_all,Himanshus-MacBook-Air,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.0,2.11.0,False,cpu-only,cpu,imagefolder,imagenet_subset/train,real,imagenet_subset/val,vgg16,32,fp32,2,10,64,96,0,1,2,2.1400862709851936,2.1400862709851936,2.1139134999830276,14.952668232981434,3.1213359236717224,0.0,nan,nan,nan,nan,nan,nan,nan,27796520.28200001,0.0,942462566400.0,0.22019265745911618,135079944,515.2890930175781,1640226912,287.2963976828104,nan,nan,nan,0.0,0.0,2,True,train_classes=200 did not match val_classes=None; validation disabled for this run,10.182933
2026-03-24T00:21:43.231501+00:00,baseline_quickcheck_real_all,Himanshus-MacBook-Air,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.0,2.11.0,False,cpu-only,cpu,imagefolder,imagenet_subset/train,real,imagenet_subset/val,vgg16,128,fp32,2,10,256,384,0,1,2,1.7628750830190256,1.7628750830190256,1.7273251250153407,72.60866140372951,4.577771186828613,0.0,nan,nan,nan,nan,nan,nan,nan,22921262.070000015,0.0,942462566400.0,0.26730838034932636,135079944,515.2890930175781,1698029664,277.5165199940818,nan,nan,nan,0.0,0.0,2,True,train_classes=200 did not match val_classes=None; validation disabled for this run,9.385371
