timestamp_utc,run_name,host,platform,python,torch,cuda_available,gpu_name,device,train_dataset,train_data_dir,val_dataset,val_data_dir,model,batch_size,precision,num_workers,train_dataset_size,train_samples_measured,train_samples_total_with_warmup,val_dataset_size,warmup_iterations,iterations,avg_iter_s,median_iter_s,p90_iter_s,images_per_s,avg_loss,peak_gpu_mem_mb,gpu_util_mean_pct,gpu_util_max_pct,gpu_util_p90_pct,gpu_mem_util_mean_pct,gpu_mem_util_max_pct,gpu_mem_util_p90_pct,gpu_temp_mean_c,total_cpu_time_us,total_cuda_time_us,total_flops,achieved_tflops,params_count,params_size_mb_fp32,approx_step_bytes,approx_operational_intensity_flops_per_byte,val_loss,val_top1_acc,val_top5_acc,val_samples,val_batches,val_max_batches,fallback_used,fallback_reason,wall_clock_run_s
2026-03-24T00:32:53.372090+00:00,baseline_quickcheck_real_all,Himanshus-MacBook-Air,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.0,2.11.0,False,cpu-only,cpu,imagefolder,imagenet_subset/train,real,imagenet_subset/val,resnet50,32,fp32,2,10,64,96,10,1,2,0.41979462502058595,0.41979462502058595,0.4157310420414433,76.22775064933425,7.283512786671054e-06,0.0,nan,nan,nan,nan,nan,nan,nan,5307438.932999999,0.0,245301903360.0,0.29216894254895576,23917832,91.23928833007812,306281568,400.4516252182697,170.29690551757812,0.0,10.0,10.0,1.0,2,False,,6.029203
2026-03-24T00:33:09.214726+00:00,baseline_quickcheck_real_all,Himanshus-MacBook-Air,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.0,2.11.0,False,cpu-only,cpu,imagefolder,imagenet_subset/train,real,imagenet_subset/val,resnet50,128,fp32,2,10,256,384,10,1,2,0.4121088955143932,0.4121088955143932,0.4106232079793699,310.5975177755645,3.814694480297476e-07,0.0,nan,nan,nan,nan,nan,nan,nan,4990276.170000004,0.0,245301903360.0,0.2976178214423336,23917832,91.23928833007812,364084320,336.87512738807317,176.5585174560547,0.0,0.0,10.0,1.0,2,False,,5.788447
2026-03-24T00:33:27.575499+00:00,baseline_quickcheck_real_all,Himanshus-MacBook-Air,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.0,2.11.0,False,cpu-only,cpu,imagefolder,imagenet_subset/train,real,imagenet_subset/val,vit_b_16,32,fp32,2,10,64,96,10,1,2,1.0392990835243836,1.0392990835243836,1.0275935000390746,30.789981928478465,0.009192005731165409,0.0,nan,nan,nan,nan,nan,nan,nan,8886643.42399997,0.0,3018860352000.0,1.452353995041877,85952456,327.8825988769531,1050697056,1436.5988439583102,14.571927070617676,0.0,10.0,10.0,1.0,2,False,,8.332345
2026-03-24T00:33:45.916099+00:00,baseline_quickcheck_real_all,Himanshus-MacBook-Air,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.0,2.11.0,False,cpu-only,cpu,imagefolder,imagenet_subset/train,real,imagenet_subset/val,vit_b_16,128,fp32,2,10,256,384,10,1,2,1.0460836249694694,1.0460836249694694,1.0318208749522455,122.36115444760524,0.02751860290300101,0.0,nan,nan,nan,nan,nan,nan,nan,8690302.410000023,0.0,3018860352000.0,1.442934522604781,85952456,327.8825988769531,1108499808,1361.6873589932097,13.226605415344238,0.0,0.0,10.0,1.0,2,False,,8.283002
2026-03-24T00:34:07.282544+00:00,baseline_quickcheck_real_all,Himanshus-MacBook-Air,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.0,2.11.0,False,cpu-only,cpu,imagefolder,imagenet_subset/train,real,imagenet_subset/val,vgg16,32,fp32,2,10,64,96,10,1,2,1.6871025624859612,1.6871025624859612,1.5857317500049248,18.967430144168414,4.838596820831299,0.0,nan,nan,nan,nan,nan,nan,nan,21928173.892000012,0.0,942462566400.0,0.27931395143258886,135079944,515.2890930175781,1640226912,287.2963976828104,6.419902801513672,0.0,0.0,10.0,1.0,2,False,,11.320899
2026-03-24T00:34:27.990554+00:00,baseline_quickcheck_real_all,Himanshus-MacBook-Air,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.0,2.11.0,False,cpu-only,cpu,imagefolder,imagenet_subset/train,real,imagenet_subset/val,vgg16,128,fp32,2,10,256,384,10,1,2,1.3779589380137622,1.3779589380137622,1.3164546670159325,92.89101182108055,4.0920305252075195,0.0,nan,nan,nan,nan,nan,nan,nan,19105428.955000017,0.0,942462566400.0,0.3419777398296419,135079944,515.2890930175781,1698029664,277.5165199940818,69.34320068359375,0.0,10.0,10.0,1.0,2,False,,10.607657
